variable,year,value,unit
dryso2,2000,-7.064370797122645e-13,kg m-2 s-1
dryso2,2001,-7.158461170647221e-13,kg m-2 s-1
dryso2,2002,-6.957979698635654e-13,kg m-2 s-1
dryso2,2003,-7.259195884741029e-13,kg m-2 s-1
dryso2,2004,-6.149965702187286e-13,kg m-2 s-1
