variable,year,value,unit
mmrbc,2000,-0.254474000886848,kg kg-1
mmrbc,2001,-0.002749628757320508,kg kg-1
mmrbc,2002,0.1416377605390195,kg kg-1
mmrbc,2003,0.022870875530171517,kg kg-1
mmrbc,2004,0.00921255928593461,kg kg-1
