variable,year,value,unit
loadbc,2000,4.787667778917085e-09,kg m-2
loadbc,2001,5.056367753106493e-09,kg m-2
loadbc,2002,4.365212152342503e-09,kg m-2
loadbc,2003,5.115744425472592e-09,kg m-2
loadbc,2004,5.106479812335788e-09,kg m-2
