variable,year,value,unit
wetbc,2000,2.2461070359118927e-16,kg m-2 s-1
wetbc,2001,2.1833920902216476e-16,kg m-2 s-1
wetbc,2002,-8.853452714838254e-16,kg m-2 s-1
wetbc,2003,3.69887204215544e-16,kg m-2 s-1
wetbc,2004,-6.3723236023658e-16,kg m-2 s-1
