variable,year,value,unit
mmrbc,2000,1.0095144676867702e-13,kg kg-1
mmrbc,2001,1.3610074253142687e-13,kg kg-1
mmrbc,2002,1.6005700093631343e-13,kg kg-1
mmrbc,2003,1.1999516870813138e-13,kg kg-1
mmrbc,2004,1.2624454434853633e-13,kg kg-1
