variable,year,value,unit
dryso2,2001,-4.043983323288128,kg m-2 s-1
dryso2,2002,-3.7343230153250895,kg m-2 s-1
dryso2,2003,-3.9435826699928707,kg m-2 s-1
dryso2,2004,-3.6179121392346145,kg m-2 s-1
dryso2,2005,-3.311118487703899,kg m-2 s-1
