variable,year,value,unit
dryso4,2000,7.0692160447656e-13,kg m-2 s-1
dryso4,2001,6.955883904018776e-13,kg m-2 s-1
dryso4,2002,6.949154023653708e-13,kg m-2 s-1
dryso4,2003,6.989025420635476e-13,kg m-2 s-1
dryso4,2004,7.138646895870819e-13,kg m-2 s-1
