variable,year,value,unit
emiso2,2000,3.195777347606168e-12,kg m-2 s-1
emiso2,2001,3.3537023464611572e-12,kg m-2 s-1
emiso2,2002,3.1347630089104457e-12,kg m-2 s-1
emiso2,2003,3.2225415917491253e-12,kg m-2 s-1
emiso2,2004,3.4556220873298425e-12,kg m-2 s-1
