variable,year,value,unit
wetbc,2000,-5.6357994411394945e-15,kg m-2 s-1
wetbc,2001,-5.6457444709039566e-15,kg m-2 s-1
wetbc,2002,-5.773307402694384e-15,kg m-2 s-1
wetbc,2003,-6.115499012031214e-15,kg m-2 s-1
wetbc,2004,-6.6394264901247076e-15,kg m-2 s-1
