variable,year,value,unit
emiso2,2000,-1.397621490735018e-14,kg m-2 s-1
emiso2,2001,-1.3532617627624094e-14,kg m-2 s-1
emiso2,2002,-1.4114826054046392e-14,kg m-2 s-1
emiso2,2003,-1.452883471960491e-14,kg m-2 s-1
emiso2,2004,-1.4763135238539928e-14,kg m-2 s-1
