variable,year,value,unit
dryso4,2000,2.052344408823935e-13,kg m-2 s-1
dryso4,2001,2.0025419669963466e-13,kg m-2 s-1
dryso4,2002,2.386726755387888e-13,kg m-2 s-1
dryso4,2003,2.5011212048071614e-13,kg m-2 s-1
dryso4,2004,2.9503727933516086e-13,kg m-2 s-1
