variable,year,value,unit
clivi,2000,6.695382677657236e-05,kg m-2
clivi,2001,7.8364570872895e-05,kg m-2
clivi,2002,-4.992826736474609e-05,kg m-2
clivi,2003,5.111682225353992e-05,kg m-2
clivi,2004,4.679124479156638e-05,kg m-2
