variable,year,value,unit
mmrbc,2001,0.09711547695583872,kg kg-1
mmrbc,2002,0.025853428206962757,kg kg-1
mmrbc,2003,0.07336561135733709,kg kg-1
mmrbc,2004,0.029869712451030893,kg kg-1
