variable,year,value,unit
loadso2,2000,6.702996000047904e-07,kg m-2
loadso2,2001,6.788397135384795e-07,kg m-2
loadso2,2002,6.792221515270489e-07,kg m-2
loadso2,2003,6.662940056723877e-07,kg m-2
loadso2,2004,6.886092417266124e-07,kg m-2
