variable,year,value,unit
wetbc,2001,0.1976834587515801,kg m-2 s-1
wetbc,2002,-2.6567673110808894,kg m-2 s-1
wetbc,2003,2.808214616868328,kg m-2 s-1
wetbc,2004,-0.20350806460006982,kg m-2 s-1
wetbc,2005,-1.53667145882957,kg m-2 s-1
