variable,year,value,unit
loadbc,2000,-0.3897935202382303,kg m-2
loadbc,2001,-0.107396506898678,kg m-2
loadbc,2002,0.030198901091460128,kg m-2
loadbc,2003,0.15336769923929547,kg m-2
loadbc,2004,0.25666105365114167,kg m-2
